,OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,SalePrice,ExterQual_E,BsmtQual_E,FireplaceQu_E,HeatingQC_E,GarageFinish_E,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker
496,8,8.07992777076,8.07121853997,2.0,3,0.682939490613,12.9715404877,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
497,7,7.50714107973,6.93439720993,1.0,2,-1.52890638422,12.1226910366,3,3.0,0,5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,5,6.80239476332,6.76272950693,1.0,1,-0.142376134325,11.7752897294,3,3.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
499,5,6.81673588059,6.81673588059,1.0,1,-0.439489759302,11.6952470218,3,3.0,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500,6,7.10578612948,6.51174532964,1.0,1,0.0556996156604,11.6351430977,3,3.0,0,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,7,7.47816969416,6.76503897678,2.0,2,1.11210361558,12.3313828365,4,4.0,0,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
502,5,7.10249935577,7.10249935577,2.0,1,-0.20840138432,11.8493977016,3,3.0,0,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,7,7.49665243817,7.31455283232,2.0,2,-0.406477134305,12.5741819671,3,3.0,3,3,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,6,7.18765716411,6.75227037614,2.0,2,0.0887122406579,11.8981878658,3,3.0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505,5,7.5812098262,6.86797440897,2.0,2,-0.637565509287,11.7320609949,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
506,8,7.55590509361,6.65672652418,2.0,2,0.715952115611,12.2783933071,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
507,6,7.10578612948,7.10578612948,2.0,2,1.24415411557,12.2467346272,4,4.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
508,7,7.22911387779,6.53669159759,2.0,2,-1.42986850923,11.989159644,3,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
509,5,6.94889722231,6.94889722231,1.0,1,-0.406477134305,11.7320609949,3,3.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510,5,7.2181768384,6.91671502035,1.0,1,-0.670578134285,12.0130945085,4,3.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
511,7,7.22183582529,7.22183582529,2.0,2,1.11210361558,12.2193096486,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
512,5,6.76272950693,6.76272950693,2.0,1,-0.439489759302,11.7745202027,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,6,6.98564181764,6.98933526597,2.0,1,0.385825865636,11.8055950789,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
514,5,6.67203294546,6.64509096951,1.0,1,-1.49589375922,11.4772982873,3,3.0,0,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,10,7.6113477174,7.6043963488,3.0,2,1.24415411557,12.9063468683,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
516,6,7.65917136767,6.53669159759,2.0,2,0.0226869906629,11.970350312,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
517,7,7.76004068088,7.14282740116,3.0,2,0.814989990603,12.487485105,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
518,6,7.49387388678,6.67834211465,2.0,2,0.881015240598,12.2596134125,3,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,7,7.64060382639,7.15226885603,1.0,1,-1.49589375922,12.3630763943,4,4.0,4,5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,4,7.16626597413,0.0,0.0,2,-2.35422200916,11.5735500868,3,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
521,6,7.1268908089,7.1268908089,1.0,1,-0.4725023843,11.9183905731,3,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,6,7.41758040241,6.91274282049,2.0,2,-0.802628634275,11.9766594812,3,3.0,4,5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,10,8.45041215773,8.05165955684,3.0,3,1.17812886558,12.1267588388,5,5.0,4,5,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,7,7.78280726284,7.22983877815,3.0,2,0.814989990603,12.6627060402,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
525,7,7.14440718032,7.13727843726,2.0,2,1.11210361558,12.078239274,4,4.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
526,5,6.83410873881,6.83410873881,1.0,1,-0.505515009297,11.7905572016,3,4.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527,9,7.90617884039,7.28138566357,3.0,2,1.21114149057,13.0086592616,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
528,4,6.40687998607,6.27098843186,0.0,1,-1.69396950921,11.3621025752,3,3.0,0,5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,6,7.83042561782,7.61874237767,2.0,3,-0.4725023843,12.2091877884,4,3.0,3,3,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,6,7.31986492981,7.28756064031,2.0,2,0.550888990623,12.0725412529,4,4.0,2,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,6,7.2174434317,6.41673228251,2.0,2,-1.69396950921,11.7597855429,3,2.0,0,5,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,5,6.71901315439,0.0,1.0,1,-0.538527634295,11.5852461265,3,0.0,1,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,1,5.81413053183,0.0,0.0,1,-0.835641259272,10.5789797979,2,0.0,0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,8,7.25488481008,6.56244409369,2.0,2,1.07909099058,12.0895388293,4,5.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,5,7.20637729147,7.01929665372,0.0,1,-2.02409575918,11.5852461265,3,4.0,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,7,7.45298232947,6.78105762594,2.0,2,0.881015240598,12.1441972418,3,4.0,0,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,4,6.76272950693,6.76272950693,2.0,1,0.0226869906629,11.6195352,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
538,5,7.0561752841,6.9584483933,1.0,1,-0.109363509327,11.970350312,3,3.0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
539,8,7.37900812763,7.36644514833,2.0,2,0.980053115591,12.5135573453,4,4.0,3,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,9,7.5169772246,7.5169772246,3.0,2,1.14511624058,12.6603279178,5,5.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
541,8,7.73455884435,6.8772960715,3.0,2,0.947040490593,12.4211840251,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
542,7,7.42714413341,7.40913644392,2.0,2,0.881015240598,12.2702204654,4,5.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,7,6.64378973315,6.58479139239,1.0,1,0.881015240598,11.7981044072,3,4.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,7,7.31121838442,6.48463523564,2.0,2,1.14511624058,12.0988492847,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,7,7.68891333686,7.09423484592,3.0,2,0.550888990623,12.3414772825,4,4.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546,6,7.40000951716,6.97166860473,2.0,1,-1.59493163422,12.2548628097,3,4.0,4,5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,5,6.64509096951,6.64509096951,2.0,1,-0.0433382593321,11.7714361601,3,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548,5,6.71659477352,6.71659477352,2.0,1,-0.538527634295,11.7360690163,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
549,7,7.64730883236,6.81673588059,2.0,2,1.04607836559,12.4799093112,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550,6,6.97541392746,6.97541392746,2.0,2,0.18775011565,11.8493977016,3,4.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
551,5,6.83410873881,6.83410873881,1.0,1,-0.4725023843,11.6307085006,3,3.0,0,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,8,7.44891610254,7.4442486495,3.0,2,1.14511624058,12.4509776886,4,5.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
553,4,7.02731451404,0.0,2.0,2,-0.73660338428,11.5898865061,3,0.0,0,5,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,7,7.62413058566,6.90675477865,3.0,2,1.04607836559,12.5567295171,4,4.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
555,5,6.9555926084,6.90173720666,1.0,1,-1.62794425921,11.6351430977,3,3.0,4,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,5,6.99668148818,6.99668148818,1.0,1,-0.4725023843,11.8565151694,3,3.0,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
557,4,7.1981835771,6.45833828334,1.0,1,-1.69396950921,11.5898865061,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,7,7.27724772663,6.59304453414,2.0,2,0.814989990603,12.0725412529,3,4.0,3,5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,7,7.35115822643,7.2262090101,2.0,2,1.04607836559,12.3630763943,4,4.0,3,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,5,7.23921497378,7.23921497378,2.0,1,-0.4725023843,11.7076695418,3,4.0,4,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
561,5,7.23705902612,7.23705902612,2.0,1,0.0887122406579,12.043553716,3,4.0,3,4,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
562,5,6.90475076996,6.90475076996,0.0,1,-1.03371700926,11.5898865061,3,3.0,4,5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,6,7.42356844426,7.05961762829,2.0,2,-1.7599947592,12.1281111041,3,4.0,4,5,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,7,7.73892375744,6.99942246751,2.0,2,0.682939490613,12.4987422595,4,4.0,3,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
565,6,7.40731771047,6.69332366827,1.0,1,-1.8590326342,11.7597855429,3,4.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
566,9,7.82604401352,7.02375895474,3.0,2,1.11210361558,12.6915804613,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
567,7,7.33693691371,7.32514895796,2.0,2,1.07909099058,12.273731294,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
568,8,7.66528471847,7.31121838442,2.0,1,0.385825865636,12.6653944264,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569,5,6.85012616615,6.85012616615,2.0,1,0.253775365645,11.8201160038,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,5,7.45529848568,7.45529848568,2.0,2,-0.20840138432,11.867798787,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,6,6.76272950693,6.76272950693,1.0,1,-0.406477134305,11.6952470218,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572,7,7.43425738213,6.74170069465,2.0,2,1.24415411557,12.3216309862,3,5.0,0,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
573,7,7.26612877956,5.95324333429,2.0,2,0.947040490593,12.043553716,3,4.0,3,5,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,5,7.01211529431,5.92157841964,1.0,1,-0.0103256343346,11.8422292121,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
575,5,7.10414409299,6.72503364217,1.0,1,-0.802628634275,11.6826682396,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,7,7.29844510151,6.75925527066,1.0,2,-1.42986850923,11.8844890214,3,3.0,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577,5,7.18614430452,7.060476366,2.0,1,-0.175388759322,12.0106658492,3,3.0,2,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
578,7,7.23921497378,6.53669159759,2.0,2,1.17812886558,11.8913619007,4,4.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,5,7.49331724886,6.95749737088,1.0,2,-0.571540259292,11.7867621306,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580,6,7.26542972325,7.04315991599,2.0,1,-0.373464509307,12.1112123645,3,3.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,8,7.62217459482,7.62217459482,3.0,2,1.21114149057,12.4423022004,5,5.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
582,6,6.70563909486,6.70563909486,0.0,1,0.616914240618,11.6826682396,3,4.0,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,10,7.92876632163,7.12125245324,2.0,3,-2.58531038414,12.6915804613,5,3.0,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
584,4,7.36137542898,6.78558764501,1.0,1,-1.19878013425,11.7981044072,3,3.0,0,5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,8,7.61529833983,7.53315880746,3.0,2,1.11210361558,12.8209879778,4,5.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,6,6.73221070647,6.70563909486,1.0,1,-1.7599947592,11.7752897294,3,3.0,0,5,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,5,6.75809450443,6.73459165997,2.0,1,0.352813240638,11.8277362048,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
588,5,7.29573507275,7.27100853828,1.0,1,-0.109363509327,11.8705999092,3,3.0,4,5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,5,6.84161547648,6.61069604472,1.0,1,-1.36384325923,11.2835123006,3,3.0,0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,7,7.36707705988,6.64768837356,2.0,2,1.07909099058,12.1329641737,4,4.0,0,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,10,7.73935920269,7.45182223653,3.0,2,1.21114149057,13.0213268332,5,5.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
592,5,6.70563909486,6.70563909486,2.0,1,0.352813240638,11.8350089641,3,3.0,0,5,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
593,6,6.74405918631,6.74405918631,2.0,1,1.04607836559,11.8493977016,4,4.0,0,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,5,6.82979373751,6.82979373751,1.0,1,0.121724865655,11.6082356448,3,4.0,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,8,7.51043055638,7.5038407467,3.0,2,1.11210361558,12.6729463818,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,6,7.22183582529,6.52941883826,1.0,1,-2.02409575918,11.6483650359,3,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597,7,7.2463680801,7.13807303404,3.0,0,1.14511624058,12.1766489842,4,5.0,4,5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,5,7.40731771047,7.26612877956,2.0,2,0.18775011565,12.2899541295,3,4.0,3,5,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,6,7.35051617183,6.5750758406,2.0,2,0.286787990643,11.9250351158,3,4.0,3,3,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,8,7.55223728756,6.9650803456,2.0,2,1.11210361558,12.5245263766,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
601,6,7.22693601849,6.66057514984,1.0,1,-1.13275488425,11.8565151694,3,3.0,4,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,8,7.55799495853,6.81234509418,2.0,2,0.682939490613,12.3013828253,4,4.0,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
603,7,7.09090982208,6.39859493454,2.0,2,1.07909099058,11.9250351158,4,4.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
604,7,7.30988148582,7.30988148582,2.0,2,1.01306574059,12.3059179805,4,4.0,3,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,7,7.59438124255,6.64509096951,2.0,2,-0.20840138432,12.2307652581,3,3.0,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
606,5,6.94793706861,6.94793706861,2.0,1,0.814989990603,11.9316357998,3,4.0,0,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,5,7.60539236481,6.79905586206,1.0,3,-0.769616009277,12.3238556812,3,3.0,0,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,8,8.06934236681,6.87316383421,2.0,2,-1.23179275924,12.7913561802,3,4.0,4,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,4,6.93731408122,6.93731408122,1.0,1,-0.34045188431,11.6826682396,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610,9,7.67508185772,7.273092596,3.0,2,0.947040490593,12.6539584695,4,5.0,5,5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,6,6.94022246912,6.94022246912,2.0,2,0.220762740648,11.9049675527,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
612,8,7.53529670244,7.17011954345,2.0,2,0.980053115591,12.4741895625,4,4.0,3,5,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,5,7.02197642307,7.02197642307,0.0,1,1.17812886558,11.8981878658,3,4.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,4,6.44730586254,6.44730586254,0.0,1,0.0226869906629,11.2318879352,3,4.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,6,6.96129604591,6.84268328224,2.0,1,-0.274426634315,11.8313791961,3,3.0,0,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616,6,7.31986492981,6.66440902035,2.0,2,1.01306574059,12.1183337312,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,6,6.72503364217,6.72503364217,2.0,1,-0.571540259292,11.5664662319,3,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
618,9,7.51152464839,7.50823877468,3.0,2,1.17812886558,12.6597340907,5,5.0,4,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
619,8,7.72444664563,7.30182234214,3.0,2,1.04607836559,12.6280670556,4,4.0,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,3,6.76272950693,6.76272950693,0.0,1,-1.89204525919,11.1124478984,3,3.0,0,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,6,7.8690193765,7.3284373529,2.0,2,0.0887122406579,12.3883942023,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
622,5,6.88857245957,6.88857245957,2.0,1,0.18775011565,11.8130300574,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,6,7.32184971379,6.62936325344,2.0,2,0.947040490593,12.0346910288,4,4.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
624,6,7.49052940206,6.59714570189,2.0,1,0.0226869906629,12.0146094308,3,3.0,3,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,6,7.01840179907,7.01840179907,2.0,1,-0.307439259312,11.9829290942,3,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626,5,7.26052259809,6.88653164253,1.0,1,-0.373464509307,11.8486831607,3,3.0,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,6,7.32712329226,7.05358572719,1.0,1,-0.538527634295,11.9381932004,3,3.0,4,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
628,5,7.64060382639,6.94793706861,2.0,1,-0.0763508843296,11.8130300574,3,4.0,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
629,6,7.20860033796,7.13009851013,2.0,1,-0.241414009317,12.0346910288,3,3.0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
